-7.699573622033140108e-02,-8.972135224979375101e-01,5.164011850070870935e-02,-3.427504186166340228e-01,4.567000128805105419e-01,-8.213442657219222065e-01,6.770426344940096985e-01,-9.796917264179295648e-01,-6.658795242797646008e-01
5.088054704920804694e-01,2.586247773754762891e-01,6.204204445232016640e-01,9.394365846114600682e-01,8.896303100353118998e-01,2.744786545262837829e-01,7.359516957114491387e-01,2.005118058607682219e-01,7.460672947654475307e-01
