-63.999000,0.000088
-63.998000,0.000062
-63.997000,0.000038
-63.996000,0.000016
-63.995000,-0.000003
-63.994000,-0.000021
-63.993000,-0.000037
-63.992000,-0.000051
-63.991000,-0.000064
-63.990000,-0.000074
-63.989000,-0.000084
-63.988000,-0.000092
-63.987000,-0.000099
-63.986000,-0.000104
-63.985000,-0.000109
-63.984000,-0.000112
-63.983000,-0.000115
-63.982000,-0.000116
-63.981000,-0.000117
-63.980000,-0.000117
-63.979000,-0.000116
-63.978000,-0.000114
-63.977000,-0.000112
-63.976000,-0.000109
-63.975000,-0.000106
-63.974000,-0.000102
-63.973000,-0.000098
-63.972000,-0.000093
-63.971000,-0.000088
-63.970000,-0.000083
-63.969000,-0.000078
-63.968000,-0.000072
-63.967000,-0.000066
-63.966000,-0.000060
-63.965000,-0.000054
-63.964000,-0.000048
-63.963000,-0.000041
-63.962000,-0.000035
-63.961000,-0.000028
-63.960000,-0.000022
-63.959000,-0.000015
-63.958000,-0.000009
-63.957000,-0.000002
-63.956000,0.000004
-63.955000,0.000010
-63.954000,0.000016
-63.953000,0.000022
-63.952000,0.000028
-63.951000,0.000034
-63.950000,0.000040
-63.949000,0.000045
-63.948000,0.000051
-63.947000,0.000056
-63.946000,0.000061
-63.945000,0.000065
-63.944000,0.000070
-63.943000,0.000074
-63.942000,0.000079
-63.941000,0.000083
-63.940000,0.000086
-63.939000,0.000090
-63.938000,0.000093
-63.937000,0.000096
-63.936000,0.000099
-63.935000,0.000102
-63.934000,0.000104
-63.933000,0.000106
-63.932000,0.000108
-63.931000,0.000110
-63.930000,0.000112
-63.929000,0.000113
-63.928000,0.000114
-63.927000,0.000115
-63.926000,0.000116
-63.925000,0.000116
-63.924000,0.000117
-63.923000,0.000117
-63.922000,0.000117
-63.921000,0.000117
-63.920000,0.000116
-63.919000,0.000115
-63.918000,0.000115
-63.917000,0.000114
-63.916000,0.000112
-63.915000,0.000111
-63.914000,0.000110
-63.913000,0.000108
-63.912000,0.000106
-63.911000,0.000104
-63.910000,0.000102
-63.909000,0.000100
-63.908000,0.000098
-63.907000,0.000095
-63.906000,0.000093
-63.905000,0.000090
-63.904000,0.000087
-63.903000,0.000084
-63.902000,0.000081
-63.901000,0.000078
-63.900000,0.000075
-63.899000,0.000072
-63.898000,0.000069
-63.897000,0.000065
-63.896000,0.000062
-63.895000,0.000058
-63.894000,0.000055
-63.893000,0.000051
-63.892000,0.000047
-63.891000,0.000044
-63.890000,0.000040
-63.889000,0.000036
-63.888000,0.000032
-63.887000,0.000029
-63.886000,0.000025
-63.885000,0.000021
-63.884000,0.000017
-63.883000,0.000013
-63.882000,0.000009
-63.881000,0.000006
-63.880000,0.000002
-63.879000,-0.000002
-63.878000,-0.000006
-63.877000,-0.000010
-63.876000,-0.000013
-63.875000,-0.000017
-63.874000,-0.000021
-63.873000,-0.000025
-63.872000,-0.000028
-63.871000,-0.000032
-63.870000,-0.000035
-63.869000,-0.000039
-63.868000,-0.000042
-63.867000,-0.000045
-63.866000,-0.000049
-63.865000,-0.000052
-63.864000,-0.000055
-63.863000,-0.000058
-63.862000,-0.000061
-63.861000,-0.000064
-63.860000,-0.000067
-63.859000,-0.000070
-63.858000,-0.000073
-63.857000,-0.000076
-63.856000,-0.000078
-63.855000,-0.000081
-63.854000,-0.000083
-63.853000,-0.000086
-63.852000,-0.000088
-63.851000,-0.000090
-63.850000,-0.000092
-63.849000,-0.000095
-63.848000,-0.000096
-63.847000,-0.000098
-63.846000,-0.000100
-63.845000,-0.000102
-63.844000,-0.000103
-63.843000,-0.000105
-63.842000,-0.000106
-63.841000,-0.000108
-63.840000,-0.000109
-63.839000,-0.000110
-63.838000,-0.000111
-63.837000,-0.000112
-63.836000,-0.000113
-63.835000,-0.000114
-63.834000,-0.000115
-63.833000,-0.000115
-63.832000,-0.000116
-63.831000,-0.000116
-63.830000,-0.000117
-63.829000,-0.000117
-63.828000,-0.000117
-63.827000,-0.000117
-63.826000,-0.000117
-63.825000,-0.000117
-63.824000,-0.000117
-63.823000,-0.000116
-63.822000,-0.000116
-63.821000,-0.000116
-63.820000,-0.000115
-63.819000,-0.000115
-63.818000,-0.000114
-63.817000,-0.000113
-63.816000,-0.000112
-63.815000,-0.000111
-63.814000,-0.000111
-63.813000,-0.000109
-63.812000,-0.000108
-63.811000,-0.000107
-63.810000,-0.000106
-63.809000,-0.000105
-63.808000,-0.000103
-63.807000,-0.000102
-63.806000,-0.000100
-63.805000,-0.000099
-63.804000,-0.000097
-63.803000,-0.000095
-63.802000,-0.000093
-63.801000,-0.000092
-63.800000,-0.000090
-63.799000,-0.000088
-63.798000,-0.000086
-63.797000,-0.000084
-63.796000,-0.000082
-63.795000,-0.000080
-63.794000,-0.000077
-63.793000,-0.000075
-63.792000,-0.000073
-63.791000,-0.000071
-63.790000,-0.000068
-63.789000,-0.000066
-63.788000,-0.000064
-63.787000,-0.000061
-63.786000,-0.000059
-63.785000,-0.000056
-63.784000,-0.000054
-63.783000,-0.000051
-63.782000,-0.000049
-63.781000,-0.000046
-63.780000,-0.000043
-63.779000,-0.000041
-63.778000,-0.000038
-63.777000,-0.000035
-63.776000,-0.000033
-63.775000,-0.000030
-63.774000,-0.000027
-63.773000,-0.000025
-63.772000,-0.000022
-63.771000,-0.000019
-63.770000,-0.000016
-63.769000,-0.000014
-63.768000,-0.000011
-63.767000,-0.000008
-63.766000,-0.000005
-63.765000,-0.000003
-63.764000,0.000000
-63.763000,0.000003
-63.762000,0.000005
-63.761000,0.000008
-63.760000,0.000011
-63.759000,0.000014
-63.758000,0.000016
-63.757000,0.000019
-63.756000,0.000022
-63.755000,0.000024
-63.754000,0.000027
-63.753000,0.000029
-63.752000,0.000032
-63.751000,0.000035
-63.750000,0.000037
-63.749000,0.000040
-63.748000,0.000042
-63.747000,0.000045
-63.746000,0.000047
-63.745000,0.000049
-63.744000,0.000052
-63.743000,0.000054
-63.742000,0.000056
-63.741000,0.000059
-63.740000,0.000061
-63.739000,0.000063
-63.738000,0.000065
-63.737000,0.000067
-63.736000,0.000069
-63.735000,0.000072
-63.734000,0.000074
-63.733000,0.000076
-63.732000,0.000078
-63.731000,0.000079
-63.730000,0.000081
-63.729000,0.000083
-63.728000,0.000085
-63.727000,0.000087
-63.726000,0.000088
-63.725000,0.000090
-63.724000,0.000092
-63.723000,0.000093
-63.722000,0.000095
-63.721000,0.000096
-63.720000,0.000098
-63.719000,0.000099
-63.718000,0.000100
-63.717000,0.000101
-63.716000,0.000103
-63.715000,0.000104
-63.714000,0.000105
-63.713000,0.000106
-63.712000,0.000107
-63.711000,0.000108
-63.710000,0.000109
-63.709000,0.000110
-63.708000,0.000111
-63.707000,0.000112
-63.706000,0.000112
-63.705000,0.000113
-63.704000,0.000114
-63.703000,0.000114
-63.702000,0.000115
-63.701000,0.000115
-63.700000,0.000116
-63.699000,0.000116
-63.698000,0.000116
-63.697000,0.000117
-63.696000,0.000117
-63.695000,0.000117
-63.694000,0.000117
-63.693000,0.000117
-63.692000,0.000117
-63.691000,0.000117
-63.690000,0.000117
-63.689000,0.000117
